ID, Mean, SD, Modal, Median, Kurtosis,
RMS_50 04.01.07b.tif , 66.9469 , 40.8889 , 51 , 60 , 1.6072
RMS_50 04.02.04a.tif , 50.2693 , 33.7651 , 36 , 44 , 5.6654
RMS_50 04.02.05a.tif , 58.6051 , 37.0865 , 43 , 53 , 3.6716
RMS_50 04.02.06a.tif , 49.1336 , 33.8783 , 36 , 42 , 6.5126
RMS_50 04.02.08b.tif , 65.078 , 40.7746 , 46 , 56 , 2.0542
RMS_50 04.02.09b.tif , 72.2227 , 42.0909 , 54 , 65 , 1.1715
RMS_50 04.02.10b.tif , 48.4408 , 34.381 , 31 , 41 , 5.6347
RMS_50 04.02.11b.tif , 56.0183 , 37.6536 , 40 , 48 , 3.7024
RMS_50 04.02.12b.tif , 65.4716 , 42.845 , 43 , 57 , 1.7213
RMS_68 00.01.01a.tif , 44.4541 , 29.9105 , 36 , 40 , 10.5471
RMS_68 00.01.02a.tif , 39.1242 , 28.1612 , 30 , 35 , 14.5828
RMS_68 00.01.03a.tif , 42.5648 , 28.7642 , 37 , 37 , 12.991
RMS_68 00.02.04a.tif , 46.782 , 30.1216 , 41 , 41 , 9.2424
RMS_68 00.02.05a.tif , 39.1822 , 30.5386 , 28 , 32 , 12.5313
RMS_68 00.02.06a.tif , 56.1256 , 33.9975 , 46 , 53 , 5.0226
RMS_68 02.01.01a.tif , 46.5645 , 30.8518 , 36 , 40 , 9.1293
RMS_68 02.01.01b.tif , 55.0757 , 32.7186 , 45 , 51 , 5.2323
RMS_68 02.01.02a.tif , 46.9522 , 30.8455 , 40 , 40 , 8.8774
RMS_68 02.01.03a.tif , 48.4505 , 30.323 , 38 , 44 , 8.367
RMS_68 02.02.02b.tif , 48.9044 , 32.1512 , 38 , 44 , 7.3085
RMS_68 02.02.03b.tif , 53.9127 , 34.8514 , 41 , 47 , 4.7178
RMS_68 02.02.04a.tif , 51.3553 , 32.3807 , 40 , 45 , 6.7322
RMS_68 02.02.04b.tif , 48.969 , 32.4438 , 37 , 42 , 6.6728
RMS_68 02.02.05a.tif , 47.2602 , 30.8617 , 40 , 40 , 8.6009
RMS_68 02.02.05b.tif , 54.3794 , 34.9355 , 40 , 46 , 4.7983
RMS_68 02.02.06a.tif , 59.4514 , 37.1207 , 48 , 54 , 3.3791
RMS_68 02.02.06b.tif , 59.4514 , 37.1207 , 48 , 54 , 3.3791
RMS_68 03.01.01a.tif , 47.4014 , 31.4894 , 37 , 42 , 8.2984
RMS_68 03.01.01b.tif , 53.8487 , 32.064 , 44 , 49 , 5.593
RMS_68 03.01.02a.tif , 50.7543 , 33.0864 , 38 , 44 , 6.2925
RMS_68 03.01.03a.tif , 52.3057 , 32.6233 , 44 , 51 , 5.897
RMS_68 03.02.02b.tif , 55.8848 , 35.8225 , 41 , 53 , 4.2151
RMS_68 03.02.03b.tif , 58.7212 , 38.4307 , 43 , 54 , 2.9278
RMS_68 03.02.04a.tif , 53.6538 , 34.0483 , 43 , 48 , 5.4728
RMS_68 03.02.04b.tif , 58.3326 , 37.3488 , 45 , 51 , 3.3922
RMS_68 03.02.05a.tif , 46.4025 , 31.1472 , 35 , 40 , 8.3041
RMS_68 03.02.05b.tif , 64.4066 , 41.4352 , 45 , 56 , 2.039
RMS_68 03.02.06a.tif , 66.1923 , 41.3646 , 48 , 60 , 1.8353
RMS_68 03.02.06b.tif , 66.1923 , 41.3646 , 48 , 60 , 1.8353
RMS_68 04.01.01a.tif , 49.4175 , 32.9665 , 37 , 45 , 7.283
RMS_68 04.01.01b.tif , 57.0809 , 33.7981 , 48 , 52 , 4.2972
RMS_68 04.01.02a.tif , 50.9748 , 34.1529 , 38 , 43 , 5.7505
RMS_68 04.01.03a.tif , 53.9253 , 33.8084 , 44 , 49 , 4.9704
RMS_68 04.02.02b.tif , 56.9696 , 36.3055 , 41 , 52 , 3.6801
RMS_68 04.02.03b.tif , 63.9353 , 40.7375 , 46 , 57 , 2.12
RMS_68 04.02.04a.tif , 52.6963 , 33.6525 , 44 , 49 , 5.3227
RMS_68 04.02.04b.tif , 61.58 , 39.3586 , 46 , 57 , 2.5828
RMS_68 04.02.05a.tif , 49.5427 , 32.5131 , 41 , 46 , 6.7144
RMS_68 04.02.05b.tif , 65.8022 , 41.662 , 45 , 61 , 1.7037
RMS_68 04.02.06a.tif , 65.603 , 40.8474 , 47 , 58 , 1.8161
RMS_68 04.02.06b.tif , 65.603 , 40.8474 , 47 , 58 , 1.8161
RMS_69 00.01.01a.tif , 47.3066 , 31.2276 , 37 , 43 , 7.5588
RMS_69 00.01.02a.tif , 45.0397 , 31.6324 , 31 , 40 , 7.2672
RMS_69 00.01.03a.tif , 58.2557 , 35.7834 , 43 , 51 , 3.6642
RMS_69 00.02.04a.tif , 37.3364 , 28.105 , 28 , 31 , 16.674
RMS_69 00.02.05a.tif , 44.2127 , 27.6336 , 37 , 41 , 12.2648
RMS_69 00.02.06a.tif , 46.1772 , 29.3639 , 37 , 42 , 9.4259
RMS_69 02.01.01a.tif , 52.3677 , 32.9455 , 40 , 47 , 5.8558
RMS_69 02.01.01b.tif , 64.5952 , 39.0501 , 51 , 58 , 2.3512
